step,code_acc,code_acc_acc,case_acc,case_acc_acc,p_01,p_00,bon_4_4_acc,bon_4_4_acc_acc,bon_16_16_acc,bon_16_16_acc_acc,mean_code_len,mean_case_len,code_reward_mean,code_reward_std,case_reward_mean,case_reward_std
101,0.23298889684813753,0.2981518624641834,0.2887768624641834,0.3610141813047631,0.5145598954406073,0.13986872490983296,0.16736389684813752,0.23900787965616047,0.21736389684813753,0.33275787965616044,601.4490687679083,706.6925859598854,0.29236389684813757,0.4034,0.03796991404011461,0.5848
102,0.18941081661891118,0.31674046382521487,0.2108810888252149,0.2915629070070331,0.3712298875909191,0.03954078825025143,0.2175358166189112,0.30170845272206304,0.16753581661891118,0.370458452722063,587.9875805873926,660.3961944842407,0.3109358166189112,0.3941,-0.15838681948424066,0.5894
103,0.1302077363896848,0.2529071901862464,0.2944436485195797,0.3881936485195797,0.3150813227579143,0.036483255049216505,0.1677077363896848,0.31440902578796565,0.1677077363896848,0.31440902578796565,586.7385924068768,748.521678008596,0.24700773638968482,0.3695,0.157256446991404,0.3626
104,0.32725465616045846,0.37188641654727794,0.3432839859917224,0.4019961072038435,0.137346746700688,0.004920503079123371,0.3678796561604584,0.3958595988538682,0.3678796561604584,0.4208595988538682,565.783354226361,699.9877865329513,0.3658796561604584,0.4514,0.1643997134670487,0.6093
105,0.1993015759312321,0.32211564290830946,0.37823543457497616,0.472344629977275,0.47784817789257034,0.04442275292989164,0.2680515759312321,0.37106017191977075,0.2180515759312321,0.3773101719197708,615.4874910458453,688.8288950573067,0.31605157593123206,0.3946,0.1736429799426934,0.3984
106,0.08384849570200573,0.22703236926934098,0.3263813276026743,0.25941704188838854,0.17444184550611075,0.04112258503787341,0.11822349570200574,0.2837607449856734,0.16822349570200573,0.3337607449856734,616.1885028653295,717.4950035816619,0.22092349570200573,0.3188,0.2410862464183381,0.4196
107,0.16214541547277936,0.19976456240252438,0.3191700777732296,0.3859402641086333,0.13208600363087553,0.08213748529443599,0.3183954154727794,0.3569043560262594,0.26839541547277934,0.31260055855790503,637.4207646848138,690.3361121060171,0.20159541547277937,0.3563,0.24662951289398283,0.477
108,0.31231733524355304,0.371240821991404,0.4692008914358484,0.4895170852892763,0.2221654431087977,0.10977238616207095,0.26856733524355303,0.3341618911174785,0.368567335243553,0.4966618911174785,567.3717765042979,572.7522206303726,0.365067335243553,0.4382,0.22737277936962752,0.6637
109,0.07811425501432664,0.15154817335243553,0.4208190066857688,0.5447225154576987,0.10828723466463948,0.17821775600408551,0.06873925501432665,0.20311246418338108,0.018739255014326647,0.1843624641833811,590.4102883237823,687.3964541547278,0.14533925501432665,0.285,0.2585160458452722,0.5582
110,0.3720361747851003,0.476777399713467,0.38885126334983067,0.4361662271470953,0.23603345465809644,0.025452335726473693,0.36891117478510027,0.5033130372492837,0.5189111747851003,0.6408130372492837,529.5675501432664,569.000062679083,0.4705111747851003,0.453,0.1957593123209169,0.5156
111,0.2628330945558739,0.3492722510744986,0.26919412607449855,0.3659889978693704,0.45264202325416175,0.04831922984227296,0.3190830945558739,0.39726361031518626,0.2690830945558739,0.39726361031518626,546.0873119627507,699.2067962034384,0.3428830945558739,0.4233,0.0889025787965616,0.4525
112,0.17863001432664755,0.2311421024355301,0.4944233524355301,0.4325360975335693,0.32671173664188985,0.454980790315002,0.21925501432664757,0.24121418338108883,0.21925501432664757,0.25996418338108884,650.869573782235,743.2010297277938,0.22475501432664755,0.3693,0.2308458452722063,0.5864
113,0.2694269340974212,0.3415275787965616,0.3571525787965616,0.4501213287965616,0.2969955223749814,0.0257532238715322,0.3194269340974212,0.3914147564469914,0.36942693409742117,0.4414147564469914,582.6705856017193,624.5015132521489,0.3350269340974212,0.426,0.284789111747851,0.4488
114,0.24147385386819484,0.3155849301575931,0.3448818051575931,0.37648391783364943,0.2833825932941715,0.02650885971289677,0.2695988538681948,0.322865329512894,0.3695988538681948,0.479115329512894,557.0090974212035,663.5457467765043,0.3090988538681948,0.4141,0.21303237822349572,0.3589
115,0.16977077363896848,0.22401728151862466,0.22774992040751355,0.16568394818529125,0.09062387132503426,0.00758479941478254,0.2197707736389685,0.23556590257879656,0.2697707736389685,0.34181590257879657,609.6444842406877,727.2118553008596,0.21747077363896847,0.3601,0.1984756446991404,0.3786
116,0.2011926934097421,0.29299650787965614,0.4484652578796562,0.606331637190001,0.2742531982727309,0.01211940745734771,0.31994269340974213,0.4045164756446991,0.3699426934097421,0.45451647564469916,579.8173710601719,609.1935888252149,0.28634269340974217,0.3906,0.3033189111747851,0.5634
117,0.30448961318051576,0.3887475888158511,0.4080694842406877,0.5240722314934348,0.3842859920041247,0.07880040077157888,0.4701146131805158,0.4613755454426278,0.37011461318051575,0.4286958068805363,566.9433828796562,606.0690723495702,0.3744146131805158,0.4394,0.1422621776504298,0.5346
118,0.0671615329512894,0.1395487106017192,0.4020487106017192,0.6687153772683859,0.4589360906939081,0.03057141083860015,0.0702865329512894,0.1299176217765043,0.12028653295128941,0.1736676217765043,569.7068946991404,676.2976808739255,0.1327865329512894,0.2721,0.1578054441260745,0.3176
119,0.33295845272206304,0.4225904369627507,0.3210279369627507,0.3379029369627507,0.3724911260317324,0.04794764562664582,0.370458452722063,0.4551181948424069,0.370458452722063,0.5426181948424069,566.2735315186246,650.7481643982808,0.415758452722063,0.44,0.1563487106017192,0.5057
120,0.18313037249283667,0.29196028832378224,0.3221500204666393,0.36644947101608993,0.20609554083094556,0.07984419770773639,0.27063037249283667,0.3928187679083095,0.22063037249283668,0.43656876790830945,627.2620433381089,655.3548979226362,0.2851303724928367,0.3896,0.2229919770773639,0.4391
121,0.2270522922636103,0.3875020146848137,0.34718083412925815,0.5116379048363289,0.13396992804009583,0.021924810221400658,0.2708022922636103,0.493019340974212,0.2708022922636103,0.468019340974212,570.7693051575932,661.9553814469914,0.3806022922636103,0.4313,0.3021352435530086,0.4525
122,0.2928492120343839,0.3971062410458453,0.3404656160458453,0.3519598689194085,0.3720707690908264,0.09126972282382152,0.27097421203438393,0.4119699140401146,0.27097421203438393,0.4807199140401146,558.9984419770774,629.8246149713467,0.3900742120343839,0.4296,0.1933785100286533,0.4369
123,0.25239613180515763,0.3340542174068768,0.3797573424068768,0.4682286261906605,0.2873255272107157,0.10263174286782109,0.3211461318051576,0.3996704871060172,0.1711461318051576,0.3246704871060172,573.8213287965616,611.950098495702,0.3270461318051576,0.4159,0.064021776504298,0.6761
124,0.2275680515759312,0.31514281876790834,0.4569954973393368,0.4725528566466962,0.5087782579946527,0.04296643564810867,0.27131805157593125,0.32487106017191975,0.27131805157593125,0.34987106017191977,584.1160906160459,717.2412070200573,0.30801805157593126,0.4096,0.2304650429799427,0.3819
125,0.29336497134670486,0.4313876701289398,0.22751693149257612,0.19531996179560643,0.22479417777672528,0.04231863490408834,0.37148997134670486,0.5750716332378224,0.37148997134670486,0.5875716332378224,542.30147743553,619.4104405444126,0.4241899713467049,0.431,0.1501083094555874,0.3583
126,0.19978689111747852,0.3073981464899713,0.414299188156638,0.5606807671040065,0.3451516648552514,0.035208080348864315,0.22166189111747853,0.35027220630372496,0.22166189111747853,0.33777220630372495,534.5868642550143,675.667174068768,0.30016189111747854,0.3772,0.22715157593123209,0.6102
127,0.13745881088825215,0.20801799785100286,0.32598674785100284,0.41255769379694873,0.11117404085885461,0.018720892691391877,0.17183381088825214,0.25047277936962753,0.17183381088825214,0.3004727793696275,585.8222510744985,723.7770325931232,0.20073381088825215,0.33,0.2165948424068768,0.4368
128,0.2720057306590258,0.3187940992120344,0.7090284742120344,0.8113722242120344,0.05519418561849979,0.22555348743811734,0.37200573065902576,0.4319233524355301,0.37200573065902576,0.4506733524355301,534.2920128939828,629.9587661174785,0.31150573065902576,0.4266,0.5584381088825215,0.6697
129,0.2565526504297994,0.33503895057306593,0.2717577005730659,0.3712368672397326,0.35622975944559193,0.02022084094789002,0.22217765042979942,0.26962392550143266,0.22217765042979942,0.33212392550143266,592.2273997134671,622.5154996418339,0.3276776504297994,0.4215,0.2006813753581662,0.4363
130,0.20359957020057307,0.31545647821614864,0.32667442693409743,0.48023046141685605,0.2970121462958139,0.1573910182538549,0.17234957020057307,0.33376680625964295,0.17234957020057307,0.34017706266989933,551.2752865329512,642.9222331661891,0.30084957020057307,0.3854,0.14852464183381087,0.4411
131,0.32877148997134675,0.39721615329512894,0.46752865329512894,0.6205898777849248,0.15183706023099874,0.08790824318987246,0.3725214899713467,0.47627507163323785,0.5225214899713467,0.7137750716332378,564.5637983524356,553.3383416905444,0.38972148997134676,0.4501,0.26736790830945556,0.5463
132,0.18831840974212033,0.24080475465616047,0.20994537965616045,0.26846542682597174,0.5075644699140401,0.16888716490934003,0.17269340974212033,0.2577256446991404,0.17269340974212033,0.26397564469914037,581.4898101719198,636.6357002148998,0.23319340974212033,0.3709,-0.0764888252148997,0.49
133,0.132240329512894,0.228143356017192,0.28048710601719196,0.430487106017192,0.226371776504298,0.061954463733917595,0.12286532951289399,0.22042621776504298,0.172865329512894,0.276676217765043,626.209571991404,618.898683739255,0.22056532951289398,0.3416,0.08575444126074498,0.5954
134,0.1449122492836676,0.25415383237822353,0.3197788323782235,0.33360094776283883,0.3829877250698645,0.046080712873737065,0.22303724928366764,0.3956267908309456,0.22303724928366764,0.42062679083094556,564.6418338108882,631.7054172636103,0.24643724928366761,0.3661,0.17969770773638968,0.3891
135,0.24508416905444125,0.30985180873925505,0.43273127302496933,0.45348077000686066,0.18690305635148044,0.01635717434428034,0.22320916905444127,0.30207736389684814,0.32320916905444125,0.3895773638968481,588.6865956303725,659.5746507879655,0.30210916905444124,0.4167,0.2962409742120344,0.5635
136,0.1546310888252149,0.2710286812041826,0.32581764224314363,0.36599621367171503,0.6426621173277033,0.014203326029552208,0.023381088825214898,0.15065456033937402,0.1233810888252149,0.26104417072898445,608.1157324498568,687.365759312321,0.2542810888252149,0.378,0.11778424068767908,0.2349
137,0.17355300859598854,0.22945088646131806,0.26751512257242915,0.28661234479465136,0.18499386000818663,0.03653273385292588,0.17355300859598854,0.2587285100286533,0.2735530085959885,0.3524785100286533,609.7386192693409,768.9412428366762,0.22155300859598853,0.3592,0.1768275071633238,0.3699
138,0.1862249283667622,0.26483636282234957,0.4941332378223496,0.6181716993608112,0.1806355821828601,0.14398891168342345,0.2237249283667622,0.32142908309455587,0.2237249283667622,0.31517908309455583,589.3927560888252,650.6229763610314,0.2569249283667622,0.3726,0.3717707736389685,0.6176
139,0.36452184813753585,0.40100308918338107,0.3381124641833811,0.38966062932099577,0.3263735762448502,0.1385767698651198,0.4238968481375358,0.44662965616045847,0.37389684813753576,0.42162965616045844,547.6093929083095,597.7203348853868,0.39299684813753577,0.4596,0.04911404011461318,0.5278
140,0.2740687679083095,0.34420106554441265,0.32375835721107926,0.3570916905444126,0.32052292263610316,0.031953647325692384,0.2740687679083095,0.34058022922636105,0.22406876790830946,0.28433022922636103,604.3479047277937,692.1458184097421,0.33616876790830946,0.4317,0.22595730659025787,0.3926
141,0.2148656876790831,0.3151942935288207,0.27450841690544414,0.32535370379069006,0.24712405392755624,0.06413942393265595,0.1742406876790831,0.3075015815130428,0.22424068767908312,0.3399691139805753,548.2082915472779,707.9494269340973,0.2965406876790831,0.3964,-0.016099426934097417,0.5806
142,0.22128760744985673,0.29075326826647563,0.34505014326647565,0.41449458771092007,0.133510670144977,0.01972429030170933,0.3244126074498567,0.44098137535816617,0.27441260744985674,0.4222313753581662,559.1874283667621,581.8124104584527,0.2826126074498567,0.4027,0.2930438395415473,0.4336
143,0.28083452722063035,0.33160749462750716,0.30550664235477987,0.44970010133482424,0.21524330055665658,0.0427691491295187,0.32458452722063036,0.3661819484240688,0.32458452722063036,0.4036819484240688,559.9884401862464,623.666018982808,0.3233845272206304,0.4376,0.17808710601719197,0.42
144,0.262256446991404,0.31855547098853865,0.32207109598853867,0.4918901749359071,0.2506763914213771,0.024256248737534267,0.324756446991404,0.37263252148997134,0.374756446991404,0.46638252148997134,513.6363270057307,637.3040025071633,0.310256446991404,0.4226,0.16373037249283667,0.6075
145,0.23117836676217765,0.33245657234957016,0.3596267112384591,0.43191206477381255,0.30185152995138465,0.09162960270281824,0.22492836676217767,0.34158309455587393,0.3249283667621776,0.40408309455587393,514.6185888252148,602.0013610315186,0.32412836676217766,0.4124,0.11017363896848137,0.5666
146,0.2407252865329513,0.3268264237106017,0.35377954871060174,0.36951777334828284,0.16783520071585642,0.01919900003119331,0.2251002865329513,0.27928366762177653,0.32510028653295125,0.3792836676217765,580.050850644699,619.7237195558739,0.31850028653295126,0.414,0.16081690544412608,0.607
147,0.20339720630372493,0.28174315007163325,0.43994627507163325,0.5534331171768964,0.3087774256583677,0.06864945526961108,0.3252722063037249,0.4357342406876791,0.37527220630372493,0.45448424068767906,555.9518624641834,612.5867030802292,0.27327220630372495,0.3892,0.3086601719197708,0.47
148,0.18169412607449856,0.2729880014326648,0.48928264428980756,0.5301755014326648,0.2846718515486424,0.009113350832548448,0.17544412607449855,0.29843481375358166,0.2754441260744986,0.4359348137535817,494.2809992836676,622.9184366045846,0.26454412607449856,0.364,0.3684034383954155,0.4523
149,0.33186604584527224,0.44860785279369625,0.28415472779369627,0.37662921758961465,0.36596840082392607,0.03639761869427732,0.3756160458452722,0.4798853868194842,0.47561604584527223,0.5923853868194843,473.29138610315186,541.6376701289398,0.4401160458452722,0.4459,0.07214670487106017,0.5035
150,0.21157975712092686,0.2435579139005557,0.3735889161310222,0.4139636154606297,0.4856897746483203,0.07244469388256908,0.20300888924153185,0.2378331386773968,0.36034064744668054,0.3984394155520761,558.8431839450096,609.662418446448,0.19738002446428615,0.4374119309440849,0.22096565842083987,0.5057446196756699
151,0.2618860951618592,0.2221987451126193,0.5304338354016161,0.38877725642706507,0.3650233014893474,0.10254446113670705,0.025959885386819485,0.4769735731706091,0.29370728047287137,0.2482662283610181,562.240278838122,768.5555117810227,0.2700847874412153,0.3404819335373791,0.17714270279767938,0.5206277316466852
152,0.1897415962307001,0.25914546338622674,0.4861901353191764,0.5026398860018813,0.3004672371926383,0.06217661149367893,0.2342311397271568,0.33573484720447966,0.2780208011619738,0.38726909505743823,621.6382697351753,618.3412085958084,0.35410318958349,0.4529578136559125,0.09990882019697907,0.5051203431086232
153,0.23336332615069896,0.2923000398681941,0.33650220859008845,0.3333524937538945,0.010115439416432887,0.0915639233519955,0.026303724928366762,0.39414332141978264,0.35813909844302044,0.30567720691385303,600.971209878442,679.5088030485805,0.35306737279316924,0.3829864421117398,0.21202524240750276,0.50426235189083
154,0.1742102154256632,0.27495090359499014,0.4117213533602736,0.35505742748627156,0.30546876271483925,0.06958291655939657,0.2022320568626279,0.36993615478549075,0.31934600710286526,0.39080450893326063,585.4706920020736,687.4265574609052,0.29868599078739505,0.3995521668314326,0.1738281194037158,0.5231008823683007
155,0.20881049384645042,0.35011490695826686,0.4637341699168,0.2724783874763563,0.4714827547281086,0.12677940710087385,0.18303120547987883,0.5590932712069343,0.30482446787103507,0.4441755159400684,632.03086874082,629.7356338277566,0.23269635797702173,0.379993094149299,0.20596757775546967,0.5244015037976977
156,0.26528668137198036,0.4225423717704742,0.3086130041564758,0.27845773685096453,0.3582121409674793,0.06846254187335102,0.24022952029195457,0.2709770975481801,0.341460258460102,0.4635279454743484,574.7510070966167,769.9379556599558,0.21794797459171156,0.4322638944242942,0.13360205362502597,0.4131227945419707
157,0.15709124151626871,0.3920849673758071,0.2999475629327507,0.3536307854578998,0.2493920877417172,0.08467194376985138,0.35558484205639773,0.3728363457218803,0.4017847400976792,0.5311405033875237,562.6742474693116,686.1003192481501,0.34756528857460806,0.4310748349624347,0.20047744724963165,0.6183945313829846
158,0.20392939496097046,0.31528119154945006,0.38967371079056046,0.40637763401170635,0.16831207427560488,0.12850727932656614,0.28354372264077154,0.44842103505908093,0.41160395913537345,0.3227009887262166,594.7232748184547,640.5264138292684,0.33260298300377406,0.4286414984052974,0.13218809545104515,0.428359301935178
159,0.2294002055211532,0.3012652312398963,0.33214351833285466,0.4696091686827731,0.26933650761359906,0.10361029233363242,0.3272312639966792,0.3232598325271838,0.26310297408966665,0.4263483107762873,589.2600786387335,662.5460182020988,0.4034716191035495,0.4643303925766484,0.027173037771940564,0.4892976862606469
160,0.2182511789248333,0.2574022779533346,0.2291726977789011,0.22061023188143508,0.26285130570330045,0.04570586389348619,0.29344309919610834,0.3322899289366825,0.3480282386638166,0.506905310516937,556.0790702968189,630.3619711776057,0.4009642831552157,0.3700366859442612,0.3438365632919519,0.6696890647748488
161,0.20521823917647028,0.3135820741206221,0.379789238189153,0.27371516578431,0.5514898179148584,0.0023065902578796563,0.262980823327814,0.3261123772250494,0.46959227157665573,0.4275543270197128,526.4599264229304,672.5530328473864,0.3387455144701564,0.4431151964998324,0.03966888297299097,0.6017813774117102
162,0.2907135002510994,0.2743055874184957,0.28698621969265303,0.3403697562905417,0.4695901224154529,0.09695243680595753,0.22053909108125622,0.4282796585190577,0.4235668356435971,0.3796350275562976,605.3770763082468,636.2648332188979,0.2871141958541782,0.3947784114331737,0.19993566427610707,0.3181944548060382
163,0.16943880587717086,0.16233003823665793,0.4057629416578994,0.5428093529474726,0.5034797385096356,0.0023352435530085962,0.25769431220991146,0.26819288855439744,0.18047301641539004,0.3476735449939545,536.6293880478925,739.1564643383249,0.20904745728469135,0.3516690492583755,0.17420504232031706,0.4622588837724526
164,0.2178812346352298,0.21636592113530534,0.3887421931570362,0.4713194165590789,0.4114002018961311,0.040767430663412665,0.3392405122879827,0.2222091501024021,0.3798362813797874,0.4674721389097061,578.0646548318513,683.4788811125026,0.3489871134169492,0.4205664749022392,0.08124593299303015,0.5776971884360983
165,0.23752292617727333,0.37101241161747517,0.4005791251823006,0.3332879976298876,0.16919098469913596,0.08028305227563094,0.3638394024036086,0.21153628378353312,0.2635058286797323,0.5042116219689402,562.0728568795348,733.8802241920273,0.35165106208577884,0.4461300814466702,0.10508431022883605,0.6593285522025245
166,0.27511127844355676,0.3473733772665265,0.4375165158392251,0.4464276007901798,0.45343834756915063,0.060139268758587806,0.25785711531138045,0.32526067623510513,0.30247099692445695,0.42876342646822774,513.6554595371233,713.6306826884854,0.25594164597622393,0.3823963295899685,0.14775547901839547,0.5822692204499632
167,0.1049025363049508,0.235904096440654,0.586029592595786,0.5702354299945891,0.5414310551371293,0.047376913018276075,0.3686496392288662,0.33944077485904667,0.24758535335482051,0.24985064094028014,562.4391960079425,648.1669507793305,0.1614263852664491,0.3525308053624196,0.15879133884860616,0.3981140326802963
168,0.25669432616342247,0.28484330225470794,0.42630315413849124,0.574202371477804,0.3802767213029873,0.0024068767908309455,0.33803450568546234,0.30967218654380746,0.13085935510841734,0.36424812282290336,586.9192947945292,667.9840589823758,0.18410517485470262,0.3883417660210816,0.29378836757038246,0.4132455418784477
169,0.23373836980473978,0.317146257148801,0.3915815591417465,0.5689340491288579,0.32754334567403104,0.0024212034383954153,0.1852272370264661,0.3745394949822467,0.08297287789780827,0.40103902026580057,578.5884509428556,675.2220277173608,0.263666890922729,0.3960458716300689,0.13570008458539956,0.4057429387991617
170,0.2894073851440977,0.2823889121335847,0.4010491864798569,0.5689292754669815,0.5119282041833888,0.1339587039897177,0.19931471502404752,0.2356198648974659,0.2270902929374259,0.3642419180892307,571.7022983382683,641.3904398663275,0.2921540361460961,0.317884385822137,0.22080873825839906,0.6426154494070337
171,0.3498280809984873,0.3503130194849226,0.4347750094437966,0.3739508700034432,0.2691442787639854,0.19651281714538085,0.2824298661419711,0.4534333497584,0.2849235269301818,0.4516776710584412,598.6221120097806,678.22776270678,0.23949494589765125,0.3727348445688928,0.4247501112700829,0.5081374903649074
172,0.3245116083614964,0.3163442785743882,0.2726363372528257,0.3408588559488898,0.09836179035374,0.0024641833810888254,0.2384095308684216,0.31258796946199063,0.1588017934478495,0.34284647504475574,557.0718078305234,675.2565214091179,0.3291229439722565,0.3951712672439885,0.33404165162852895,0.4945086148522253
173,0.25842790540013494,0.25450296164766023,0.2921348916993441,0.4118537946281181,0.2141613027693792,0.15032352410911048,0.30945352755739086,0.41255249604893984,0.25093886905462204,0.4320547443270231,619.3402138113637,621.9675778166824,0.38705202025776536,0.332469383401013,0.27553317365036667,0.5770281509092156
174,0.2955746832276578,0.3676419808180341,0.23098925037043966,0.39551388546638605,0.49012068600711584,0.13372370881101198,0.21815038132368259,0.3083926889362573,0.32076821100381697,0.400916696395323,573.0383772568998,611.6979934841567,0.337046616536289,0.4184970983692002,0.20855624307010176,0.5617357494675732
175,0.23976319271538213,0.4921330754438632,0.40519514464485185,0.5698212313406614,0.11470012686241854,0.03621318060833924,0.24222001816304542,0.28565009697846117,0.09759981384263591,0.3739540915054831,623.4224053443285,662.2006245987204,0.3445854168004912,0.438288293891473,0.17634197796305046,0.5993582401408891
176,0.23691035163335705,0.3868390823988977,0.2874567701913276,0.460748844738288,0.318572593824647,0.016469177157182904,0.16880413156891436,0.21468487830861618,0.29247528158893243,0.4218245597584468,607.9253255563519,674.4009791899366,0.43330562775428966,0.4124403490453222,0.2804635473038529,0.5331856641729289
177,0.2390374990160228,0.3004171249103772,0.4104005813398275,0.4448959372438005,0.166391139287373,0.06357294263710037,0.1577800741948993,0.3565005177661635,0.38250589611930685,0.4728973252940424,533.2362358345764,585.0520901279275,0.1760866524534588,0.3803200018718136,0.20433541057771135,0.3274549650514947
178,0.19002091993515005,0.2055416535009705,0.3170145781688739,0.5515987677439124,0.29069927104886845,0.14877946942326895,0.3051893509254963,0.3224520410556237,0.4373011822981011,0.49386597918551783,509.132984235849,620.9540179132085,0.24107194124771464,0.381274935768421,0.22785961404177135,0.5595586987494553
179,0.23929829031700087,0.2832116977646789,0.43694482096800824,0.4206781928110078,0.37256030577407007,0.06198072099910541,0.3769791646273742,0.3634026997577767,0.2570391214091542,0.308709273626375,564.9196108768386,619.9227886587372,0.3810935752743314,0.416346667272982,0.22635595262490996,0.4667810980237868
180,0.2683976018145362,0.25266113384200456,0.20436906981737146,0.30341676699105974,0.3147823394917876,0.1772726637488983,0.37249546896095403,0.375740535415077,0.2532335931329554,0.36703468014782015,567.6601587835424,632.2948070858138,0.4045201736656051,0.3273733602627908,0.31348812516297314,0.4452760968423421
181,0.16025222608399703,0.26971479045439184,0.33158960480472516,0.5498863894831585,0.2063828475788747,0.16038311933310526,0.22834049278203844,0.48622814086774463,0.25273287990421867,0.6017352971512672,595.6599305055285,632.3726776550586,0.4303503962431219,0.3893509001886087,0.09556799334555645,0.4508500305380664
182,0.1341021311426578,0.2347298979125532,0.4463607540406214,0.477489777026996,0.17844280213812538,0.10185354612248733,0.1925978880308844,0.40497529604788013,0.3038712460307645,0.5175859940017106,489.9721413363902,665.0198963129483,0.4145759506764159,0.4473354096960799,0.26804087184256703,0.4796617991284716
183,0.20923622426558164,0.1846483929481767,0.3117526142408029,0.4064247780055901,0.09390532734985338,0.002621776504297994,0.19072587737220573,0.23242648689333392,0.27369854487173495,0.2834427330879211,565.5856959846691,615.6991558430938,0.2680807879987178,0.3894112399275307,0.15497033368005314,0.5003353752591359
184,0.21237780284852995,0.28760940103847643,0.3112739283378903,0.35245180128106873,0.30471171672299635,0.026848813079793366,0.057059550625674665,0.3175741822259847,0.24964717648773235,0.46266622259978907,616.7925525287475,750.7749418534602,0.26619880747322056,0.4226932320929103,0.2647710483797469,0.3241205886790724
185,0.1026448134763806,0.18520455513261996,0.36586251971524686,0.35347731539299604,0.45765170698888663,0.031834557653108136,0.3516183143477904,0.4094208798294843,0.4701378343961115,0.2145857251904032,606.1877104631807,642.776970216257,0.3237832609999188,0.421789515617186,0.13803336593353824,0.364055641224326
186,0.3053680094340111,0.3299212228628162,0.46569303902100845,0.574292611749542,0.665804952124274,0.0768245620640426,0.21414775643108686,0.39280064945910653,0.4199915140874265,0.3405336427236296,550.6733372474143,552.9265868450028,0.3252649666350368,0.3939892097092644,0.14877525706065395,0.5300079434298663
187,0.24729704807331257,0.35811865329272907,0.6400400685287239,0.577037274656218,0.3724035185755479,0.06915137561806317,0.2201689498920331,0.3837246395709991,0.2198841368130593,0.40808497814153794,509.82997281243064,677.4701434640822,0.4255206190423274,0.3664877871593266,0.08052528445861015,0.390136215177076
188,0.2704996723416169,0.3656730563933571,0.4954162948410003,0.24266854964377133,0.48687090562187557,0.04957890928473205,0.35083338444150136,0.5303279142791221,0.24268798875999764,0.4574211993528891,546.8389005410943,635.5776072896552,0.42446640546003384,0.3791251888513037,0.27439299286230695,0.5305232316362781
189,0.324655854411838,0.4593221054828262,0.4502308174175838,0.5156629619108705,0.5501233707938858,0.09132148843488182,0.19067282585667136,0.5279898959008781,0.3035116076890364,0.5623197223549976,473.03824663395886,712.2171628827496,0.36945519944290406,0.39341590553346,0.3147954549378228,0.6029155377808864
190,0.3002879217123862,0.40003687739092003,0.30922334740736046,0.33073164307464065,0.11572603201038223,0.14149209873829138,0.2292568241884626,0.34968117472774085,0.2972259973501229,0.5051400654691477,516.8057299726305,656.5839807415583,0.4128838080485927,0.3675144974080273,0.4499903144653755,0.5869347972442951
191,0.21722408753250844,0.37181642641124424,0.3627582136054123,0.43359327597397895,0.2346754762318717,0.06847899123182785,0.27785826767935906,0.30710523637459225,0.25692885180581576,0.5261214313212339,555.7598537128401,744.2745356121796,0.37589518047318393,0.3759028987447905,0.22312488400739802,0.4432211758215736
192,0.2569835384670427,0.32846035901783077,0.36306640034592313,0.536333040739354,0.21076554264800418,0.04570429380707222,0.2122298100690374,0.3524044211895478,0.273129834962408,0.43261718017181283,593.6730828160647,709.1978430118007,0.39622709745825235,0.3439769802983646,0.25877691713088974,0.4745819964477321
193,0.23485621146193214,0.2468159621533734,0.5352485537099511,0.3198876717353025,0.24384343479446788,0.0850370183359281,0.26581633901895324,0.3040081157951945,0.3605750891476054,0.5550309486875173,556.9193438412987,660.0012036899411,0.21832842393532453,0.3793004454577723,0.2560910006612313,0.4929338989917785
194,0.15823828291611897,0.2573833155100784,0.3891724770949732,0.4050322389240075,0.32828715187922314,0.08375798109924656,0.25130076627402537,0.2701070532629389,0.3767385962378814,0.5101519901040615,567.9857685601065,662.7254412600088,0.3326727652535977,0.50591893250832,0.3051445556453964,0.4872480044782047
195,0.1410768566554333,0.26232379882048873,0.36466713966932945,0.40351514289129004,0.2624218751858911,0.07761571840698603,0.23788591649072188,0.43447947228894224,0.24128967523617098,0.5837656322227691,654.8434840039616,623.2910771456322,0.2753974873789591,0.4452825667110999,0.30581893466261795,0.5327608672960621
196,0.27412853679710203,0.23749318972745664,0.31502195049739984,0.49236153409475975,0.3296336046054439,0.0809072390695603,0.25473716323443935,0.25605468529757003,0.25376300682898556,0.5702880450045577,563.0869215535935,682.6293679756363,0.27932394918077064,0.4399463188260939,0.3724415687599796,0.4182760369565953
197,0.27836687216869627,0.19471133878813487,0.269381050948956,0.44403210087971234,0.37986356983329517,0.06506688774941367,0.2884693287295576,0.40236449632310645,0.2924565992806988,0.49129350634299807,599.9107779438767,636.0072501205432,0.22752927850379417,0.3531859136186562,0.16561084571169432,0.3026301371873555
198,0.2801711847654322,0.3911573566347308,0.30355068844699995,0.3246737509600838,0.5328841988208208,0.05707419600566684,0.2868913728193698,0.4379484584538382,0.2939611304956574,0.4229884982185256,587.7179328066114,633.1679881065274,0.2740525458978801,0.3397190157539991,0.21694552560943733,0.364594499977313
199,0.20844952730832736,0.45795620525920455,0.30850504055986105,0.6402037514938502,0.42591879849556874,0.13398362108619533,0.3144781172787923,0.23829803471716768,0.27839072425305345,0.29637193851791127,549.5222172418729,709.3396934179027,0.30093820068013216,0.3455217346184541,0.20431523214780165,0.4661783795881939
